Line,Column,EndLine,EndColumn,CC,CCL,CCO,CI,CLC,CLLC,LDC,LLDC,LCOM5,NL,NLE,WMC,CBO,CBOI,NII,NOI,RFC,AD,CD,CLOC,DLOC,PDA,PUA,TCD,TCLOC,DIT,NOA,NOC,NOD,NOP,LLOC,LOC,NA,NG,NLA,NLG,NLM,NLPA,NLPM,NLS,NM,NOS,NPA,NPM,NS,TLLOC,TLOC,TNA,TNG,TNLA,TNLG,TNLM,TNLPA,TNLPM,TNLS,TNM,TNOS,TNPA,TNPM,TNS,WarningBlocker,WarningCritical,WarningInfo,WarningMajor,WarningMinor,Best Practice Rules,Clone Metric Rules,Code Style Rules,Cohesion Metric Rules,Complexity Metric Rules,Coupling Metric Rules,Design Rules,Documentation Metric Rules,Documentation Rules,Error Prone Rules,Inheritance Metric Rules,Multithreading Rules,Performance Rules,Security Rules,Size Metric Rules,isDefective
22,1,28,2,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,5,7,0,0,0,0,1,0,1,0,1,0,0,1,0,5,7,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,5,0,2,0,0,1,0,0,0,0,5,1,0,0,0,0,0,0,0
42,1,120,2,0.234848,1,2,1,0.227848,0.28125,18,18,3,3,3,9,1,0,0,1,4,0.75,0.121622,9,9,3,1,0.121622,9,0,0,0,0,0,65,79,1,0,1,0,3,0,3,0,3,34,0,3,0,65,79,1,0,1,0,3,0,3,0,3,34,0,3,0,0,0,22,5,3,1,12,1,1,0,0,4,9,0,2,0,0,0,0,0,0
40,1,95,2,0,0,0,0,0,0,0,0,1,2,2,8,0,0,0,0,3,0.75,0.169811,9,9,3,1,0.169811,9,0,0,0,0,0,44,56,1,0,1,0,3,0,3,0,3,25,0,3,0,44,56,1,0,1,0,3,0,3,0,3,25,0,3,0,0,0,9,3,3,0,0,1,0,0,0,2,9,0,2,0,0,1,0,0,0
32,1,60,2,0.451128,1,1,1,0.344828,0.384615,10,10,1,1,1,2,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,27,29,0,0,0,0,1,0,0,0,1,18,0,0,0,27,29,0,0,0,0,1,0,0,0,1,18,0,0,0,0,0,16,2,1,0,11,1,0,0,0,0,5,0,1,0,0,1,0,0,0
40,1,232,2,0.367213,1,6,2,0.134715,0.203125,26,26,20,1,1,26,4,0,0,1,21,0,0.176,22,0,0,21,0.142857,22,0,0,0,0,0,103,158,1,0,1,0,20,0,20,0,20,15,0,20,0,132,193,2,0,2,0,25,0,25,0,25,17,0,25,0,0,0,39,3,6,0,11,3,2,0,0,3,24,3,0,0,0,0,0,2,0
36,1,78,2,0.673913,1,2,1,0.418605,0.6,18,18,2,1,1,4,0,0,0,0,3,0.75,0.184211,7,7,3,1,0.184211,7,0,0,0,0,0,31,43,1,0,1,0,3,0,3,0,3,13,0,3,0,31,43,1,0,1,0,3,0,3,0,3,13,0,3,0,0,0,22,4,0,1,12,0,1,0,0,2,9,0,1,0,0,0,0,0,0
41,1,130,2,0.414847,1,4,1,0.255556,0.344828,23,20,1,4,4,13,0,1,0,0,2,0.5,0.253012,21,15,1,1,0.253012,21,0,0,0,0,0,62,90,1,0,1,0,2,0,1,0,2,32,0,1,0,62,90,1,0,1,0,2,0,1,0,2,32,0,1,0,0,0,17,0,4,0,12,4,0,2,0,0,3,0,0,0,0,0,0,0,0
45,1,123,2,0,0,0,0,0,0,0,0,1,1,1,5,8,0,0,13,17,0,0.0384615,2,0,0,5,0.0735294,5,0,0,0,0,0,50,60,2,0,2,0,4,0,4,1,4,21,0,4,1,63,79,2,0,2,0,6,0,5,1,6,24,0,5,1,0,0,17,1,9,2,0,4,0,0,1,1,16,0,1,0,0,2,0,0,0
25,1,58,2,0.992754,1,1,1,0.852941,0.894737,29,17,1,0,0,1,2,0,0,3,4,0,0,0,0,0,2,0,0,0,0,0,0,0,20,34,0,0,0,0,1,0,1,0,1,13,0,1,0,20,34,0,0,0,0,1,0,1,0,1,13,0,1,0,0,0,17,0,0,0,12,0,0,0,0,0,5,0,0,0,0,0,0,0,0
30,1,40,2,0,0,0,0,0,0,0,0,1,0,0,1,2,2,2,3,4,0.5,0.266667,4,4,1,1,0.266667,4,0,0,0,0,0,11,11,0,0,0,0,1,0,1,0,1,4,0,1,0,11,11,0,0,0,0,1,0,1,0,1,4,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
45,1,174,2,0.93012,4,8,4,0.792308,0.852632,103,81,1,2,2,7,10,0,0,14,18,0,0.125,14,6,0,4,0.125,14,0,0,0,0,0,98,130,2,1,2,1,4,0,3,0,4,57,0,3,0,98,130,2,1,2,1,4,0,3,0,4,57,0,3,0,0,0,38,2,3,3,26,0,0,0,1,2,11,0,0,0,0,0,0,0,0
48,1,150,2,0.397647,2,4,2,0.466019,0.395062,48,32,1,1,1,6,11,0,0,15,20,0,0.0681818,6,0,0,6,0.0681818,6,0,0,0,0,0,82,103,2,0,2,0,5,0,5,0,5,45,0,5,0,82,103,2,0,2,0,5,0,5,0,5,45,0,5,0,0,0,27,4,3,3,12,0,0,0,2,2,13,0,2,0,0,0,0,0,0
35,1,123,2,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,1,2,0,0,0,0,0,1,0.115385,9,0,0,0,0,0,13,15,1,0,1,0,1,0,0,0,1,5,0,0,0,69,89,6,0,6,0,7,0,4,0,7,25,0,4,0,0,0,18,0,3,0,0,3,0,0,0,0,18,0,0,0,0,0,0,0,0
29,1,59,2,0,0,0,0,0,0,0,0,1,1,1,2,0,3,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,27,31,0,0,0,0,1,0,0,0,1,14,0,0,0,27,31,0,0,0,0,1,0,0,0,1,14,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0
29,1,51,2,0,0,0,0,0,0,0,0,1,0,0,1,13,0,0,13,14,0,0,0,0,0,2,0,0,0,0,0,0,0,19,23,0,0,0,0,1,0,1,0,1,13,0,1,0,19,23,0,0,0,0,1,0,1,0,1,13,0,1,0,0,0,7,1,0,0,0,0,0,0,2,1,5,0,0,0,0,0,0,0,0
30,1,38,2,0,0,0,0,0,0,0,0,1,0,0,1,2,0,0,3,4,0.5,0.466667,7,6,1,1,0.466667,7,0,0,0,0,0,8,9,0,0,0,0,1,0,1,0,1,2,0,1,0,8,9,0,0,0,0,1,0,1,0,1,2,0,1,0,0,0,3,1,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0
60,1,196,2,0,0,0,0,0,0,0,0,1,0,0,1,8,0,0,7,8,0.5,0.461538,12,12,1,1,0.290076,38,0,0,0,0,0,14,17,0,0,0,0,1,0,1,0,1,6,0,1,0,93,137,27,8,2,0,5,0,4,0,71,40,8,51,9,0,0,26,2,1,1,0,1,1,0,0,1,14,0,0,1,0,0,0,10,0
31,1,60,2,0,0,0,0,0,0,0,0,1,0,0,1,8,0,0,10,11,0.5,0.466667,14,4,1,1,0.466667,14,0,0,0,0,0,16,30,0,0,0,0,1,0,1,0,1,10,0,1,0,16,30,0,0,0,0,1,0,1,0,1,10,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
35,1,46,2,0,0,0,0,0,0,0,0,1,0,0,1,4,0,0,6,7,0.5,0.454545,10,10,1,1,0.454545,10,0,0,0,0,0,12,12,0,0,0,0,1,0,1,0,1,5,0,1,0,12,12,0,0,0,0,1,0,1,0,1,5,0,1,0,0,0,3,1,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0
31,1,71,2,0,0,0,0,0,0,0,0,1,1,1,5,2,7,7,2,6,0,0,0,0,0,5,0,0,4,8,0,0,1,34,41,26,8,2,0,4,0,4,0,69,11,7,50,9,34,41,26,8,2,0,4,0,4,0,69,11,7,50,9,0,0,18,0,2,0,0,2,0,0,0,0,11,0,0,1,0,0,0,6,0
28,1,53,2,0,0,0,0,0,0,0,0,1,0,0,3,0,2,1,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,23,26,1,0,1,0,3,0,2,0,3,5,0,2,0,23,26,1,0,1,0,3,0,2,0,3,5,0,2,0,0,0,9,0,1,0,0,1,0,0,0,0,9,0,0,0,0,0,0,0,0
30,1,83,2,0,0,0,0,0,0,0,0,1,2,2,4,0,1,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,46,54,0,0,0,0,2,0,1,0,2,25,0,1,0,46,54,0,0,0,0,2,0,1,0,2,25,0,1,0,0,0,7,0,2,0,0,1,0,0,0,0,7,1,0,0,0,0,0,0,0
31,1,61,2,0,0,0,0,0,0,0,0,2,0,0,2,5,0,0,5,7,0,0.153846,4,0,0,3,0.153846,4,4,8,0,0,1,22,31,24,8,0,0,2,0,2,0,67,8,7,48,9,22,31,24,8,0,0,2,0,2,0,67,8,7,48,9,0,0,12,1,0,0,0,0,1,0,0,1,5,0,0,1,0,0,0,5,0
64,1,188,2,0.105066,2,2,2,0.128,0.0978261,16,9,1,0,0,1,26,0,0,37,38,0.5,0.20339,12,3,1,1,0.113208,12,0,0,0,0,0,47,70,1,0,1,0,1,0,1,0,1,36,0,1,0,94,125,2,0,2,0,5,0,4,0,5,60,0,4,0,0,0,30,5,6,0,8,4,1,0,2,1,19,2,0,0,0,4,0,0,0
32,1,51,2,0,0,0,0,0,0,0,0,1,0,0,1,12,0,0,12,13,0.5,0.105263,2,2,1,1,0.105263,2,0,0,0,0,0,17,20,0,0,0,0,1,0,1,0,1,11,0,1,0,17,20,0,0,0,0,1,0,1,0,1,11,0,1,0,0,0,7,1,0,0,0,0,0,0,2,1,5,0,0,0,0,0,0,0,0
58,1,239,2,0.10303,1,1,1,0.104396,0.12,19,15,1,2,2,4,36,0,0,80,81,0.5,0.187097,29,4,1,1,0.187097,29,0,0,0,0,0,126,182,0,0,0,0,1,0,1,0,1,102,0,1,0,126,182,0,0,0,0,1,0,1,0,1,102,0,1,0,0,0,20,1,3,0,6,3,0,0,4,1,5,0,0,0,0,0,0,5,0
37,1,131,2,0,0,0,0,0,0,0,0,1,1,1,2,14,0,0,25,26,0.5,0.528736,46,3,1,1,0.528736,46,0,0,0,0,0,41,95,0,0,0,0,1,0,1,0,1,29,0,1,0,41,95,0,0,0,0,1,0,1,0,1,29,0,1,0,0,0,3,1,3,0,0,3,0,0,2,1,1,0,0,0,0,0,0,0,0
26,1,55,2,0,0,0,0,0,0,0,0,1,0,0,1,7,0,0,10,11,0,0,0,0,0,2,0,0,0,0,0,0,0,23,30,0,0,0,0,1,0,1,0,1,16,0,1,0,23,30,0,0,0,0,1,0,1,0,1,16,0,1,0,0,0,5,2,0,1,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0
68,1,151,2,0,0,0,0,0,0,0,0,1,0,0,1,13,0,0,11,12,0.5,0.630769,41,26,1,1,0.465347,47,0,0,0,0,0,24,54,0,0,0,0,1,0,1,0,1,17,0,1,0,54,84,25,21,0,0,3,0,3,0,149,24,7,108,20,0,0,31,2,0,1,0,0,0,0,2,1,11,0,0,3,0,0,0,15,0
30,1,64,2,0,0,0,0,0,0,0,0,1,0,0,1,10,0,0,13,14,0,0.2,6,0,0,2,0.2,6,0,0,0,0,0,24,35,0,0,0,0,1,0,1,0,1,15,0,1,0,24,35,0,0,0,0,1,0,1,0,1,15,0,1,0,0,0,6,1,0,0,0,0,0,0,1,1,5,0,0,0,0,0,0,0,0
31,1,78,2,0,0,0,0,0,0,0,0,1,0,0,1,5,0,0,6,7,0,0.586207,17,0,0,2,0.404762,17,0,0,0,0,0,12,35,0,0,0,0,1,0,1,0,1,6,0,1,0,25,48,0,0,0,0,2,0,1,0,2,9,0,1,0,0,0,6,1,0,0,0,0,0,0,0,1,6,0,0,0,0,0,0,0,0
27,1,50,2,0,0,0,0,0,0,0,0,1,0,0,1,7,0,0,10,11,0.5,0.347826,8,3,1,1,0.347826,8,0,0,0,0,0,15,24,0,0,0,0,1,0,1,0,1,9,0,1,0,15,24,0,0,0,0,1,0,1,0,1,9,0,1,0,0,0,1,1,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0
24,1,43,2,0,0,0,0,0,0,0,0,1,0,0,1,5,0,0,7,8,0,0.1875,3,0,0,2,0.1875,3,0,0,0,0,0,13,20,0,0,0,0,1,0,1,0,1,7,0,1,0,13,20,0,0,0,0,1,0,1,0,1,7,0,1,0,0,0,5,1,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0
24,1,34,2,0,0,0,0,0,0,0,0,1,0,0,1,4,0,0,5,6,0,0,0,0,0,2,0,0,0,0,0,0,0,10,11,0,0,0,0,1,0,1,0,1,4,0,1,0,10,11,0,0,0,0,1,0,1,0,1,4,0,1,0,0,0,5,1,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0
25,1,45,2,0,0,0,0,0,0,0,0,1,0,0,1,7,0,0,8,9,0,0.111111,2,0,0,2,0.111111,2,0,0,0,0,0,16,21,0,0,0,0,1,0,1,0,1,9,0,1,0,16,21,0,0,0,0,1,0,1,0,1,9,0,1,0,0,0,5,1,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0
29,1,52,2,0,0,0,0,0,0,0,0,1,0,0,1,10,0,0,10,11,0,0.1,2,0,0,2,0.1,2,0,0,0,0,0,18,24,0,0,0,0,1,0,1,0,1,10,0,1,0,18,24,0,0,0,0,1,0,1,0,1,10,0,1,0,0,0,5,1,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0
29,1,62,2,0,0,0,0,0,0,0,0,1,0,0,1,10,0,0,13,14,0,0.296296,8,0,0,2,0.296296,8,0,0,0,0,0,19,34,0,0,0,0,1,0,1,0,1,12,0,1,0,19,34,0,0,0,0,1,0,1,0,1,12,0,1,0,0,0,2,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0
29,1,72,2,0.447368,1,1,1,0.409091,0.421053,18,8,1,0,0,1,8,0,0,11,12,0,0.473684,18,0,0,2,0.473684,18,0,0,0,0,0,20,44,0,0,0,0,1,0,1,0,1,12,0,1,0,20,44,0,0,0,0,1,0,1,0,1,12,0,1,0,0,0,13,1,0,0,11,0,0,0,1,1,1,0,0,0,0,0,0,0,0
30,1,109,2,0.265625,1,1,1,0.25,0.235294,20,8,1,1,1,2,11,0,0,15,16,0,0.513889,37,0,0,2,0.513889,37,0,0,0,0,0,35,80,0,0,0,0,1,0,1,0,1,19,0,1,0,35,80,0,0,0,0,1,0,1,0,1,19,0,1,0,0,0,14,2,0,0,11,0,0,0,2,2,1,0,0,0,0,0,0,0,0
28,1,51,2,0.657143,1,1,1,0.541667,0.529412,13,9,1,0,0,1,10,0,0,11,12,0,0.1,2,0,0,2,0.1,2,0,0,0,0,0,18,24,0,0,0,0,1,0,1,0,1,11,0,1,0,18,24,0,0,0,0,1,0,1,0,1,11,0,1,0,0,0,16,1,0,0,10,0,0,0,1,1,5,0,0,0,0,0,0,0,0
29,1,52,2,0,0,0,0,0,0,0,0,1,0,0,1,13,0,0,14,15,0,0,0,0,0,2,0,0,0,0,0,0,0,19,24,0,0,0,0,1,0,1,0,1,12,0,1,0,19,24,0,0,0,0,1,0,1,0,1,12,0,1,0,0,0,7,1,0,0,0,0,0,0,2,1,5,0,0,0,0,0,0,0,0
31,1,104,2,0.491379,1,1,1,0.337838,0.4,25,10,1,0,0,1,12,0,0,17,18,0,0.6,39,0,0,2,0.6,39,0,0,0,0,0,26,74,0,0,0,0,1,0,1,0,1,19,0,1,0,26,74,0,0,0,0,1,0,1,0,1,19,0,1,0,0,0,15,1,0,0,12,0,0,0,2,1,1,0,0,0,0,0,0,0,0
34,1,82,2,0,0,0,0,0,0,0,0,1,0,0,1,15,0,0,18,19,0.5,0.25,11,3,1,1,0.25,11,0,0,0,0,0,33,49,0,0,0,0,1,0,1,0,1,19,0,1,0,33,49,0,0,0,0,1,0,1,0,1,19,0,1,0,0,0,5,1,0,0,0,0,0,0,2,1,3,0,0,0,0,0,0,0,0
32,1,56,2,0,0,0,0,0,0,0,0,1,0,0,1,5,0,0,7,8,0.5,0.16,4,3,1,1,0.16,4,0,0,0,0,0,21,25,0,0,0,0,1,0,1,0,1,8,0,1,0,21,25,0,0,0,0,1,0,1,0,1,8,0,1,0,0,0,5,1,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0
31,1,116,2,0,0,0,0,0,0,0,0,1,0,0,1,13,0,0,16,17,0.5,0.55,44,3,1,1,0.55,44,0,0,0,0,0,36,86,0,0,0,0,1,0,1,0,1,24,0,1,0,36,86,0,0,0,0,1,0,1,0,1,24,0,1,0,0,0,3,2,0,0,0,0,0,0,2,1,1,0,1,0,0,0,0,0,0
26,1,35,2,0,0,0,0,0,0,0,0,1,0,0,1,3,0,0,4,5,0.5,0.230769,3,3,1,1,0.230769,3,0,0,0,0,0,10,10,0,0,0,0,1,0,1,0,1,4,0,1,0,10,10,0,0,0,0,1,0,1,0,1,4,0,1,0,0,0,5,1,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0
38,1,95,2,0,0,0,0,0,0,0,0,1,0,0,1,12,0,0,15,16,0.5,0.481481,26,5,1,1,0.481481,26,0,0,0,0,0,28,58,0,0,0,0,1,0,1,0,1,22,0,1,0,28,58,0,0,0,0,1,0,1,0,1,22,0,1,0,0,0,3,2,0,1,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0
33,1,68,2,0,0,0,0,0,0,0,0,1,0,0,1,9,0,0,9,10,0.5,0.227273,5,3,1,1,0.235294,8,0,0,0,0,0,17,27,0,0,0,0,1,0,1,0,1,9,0,1,0,26,36,0,0,0,0,2,0,2,0,2,10,0,2,0,0,0,8,1,1,0,0,1,0,0,0,1,8,0,0,0,0,0,0,0,0
35,1,80,2,0,0,0,0,0,0,0,0,1,0,0,1,8,0,0,9,10,0.5,0.285714,6,5,1,1,0.282609,13,0,0,0,0,0,15,27,0,0,0,0,1,0,1,0,1,8,0,1,0,33,46,1,0,0,0,3,0,3,0,6,10,0,5,0,0,0,9,1,0,0,0,0,0,0,0,1,9,0,0,0,0,0,0,0,0
23,1,31,2,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,2,0,0,0,0,0,2,0,0,0,0,0,0,0,9,9,0,0,0,0,1,0,1,0,1,2,0,1,0,9,9,0,0,0,0,1,0,1,0,1,2,0,1,0,0,0,5,1,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0
31,1,47,2,0,0,0,0,0,0,0,0,1,0,0,2,4,5,7,2,4,0.333333,0.333333,6,6,1,2,0.333333,6,2,2,3,4,1,12,17,1,0,1,0,2,0,2,0,8,2,0,8,0,12,17,1,0,1,0,2,0,2,0,8,2,0,8,0,0,0,5,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0
64,1,1140,2,0.0372542,1,8,2,0.0250696,0.0361991,27,24,2,6,6,129,38,11,2,60,82,0.684211,0.262166,167,100,13,6,0.261438,240,2,2,1,1,1,470,815,22,5,21,5,22,9,18,0,28,276,10,24,0,678,1077,36,13,35,13,49,11,45,1,55,356,12,51,1,0,0,133,13,94,2,14,77,1,12,7,22,79,0,1,0,0,5,0,20,1
27,1,76,2,0,0,0,0,0,0,0,0,2,0,0,5,11,2,3,10,15,0.2,0.297872,14,14,1,4,0.297872,14,1,1,0,0,1,33,50,1,0,1,0,5,0,4,0,5,12,0,4,0,33,50,1,0,1,0,5,0,4,0,5,12,0,4,0,0,1,11,0,1,0,0,0,1,0,1,0,9,1,1,0,0,0,0,0,0
29,1,109,2,0,0,0,0,0,0,0,0,1,2,2,7,1,3,9,1,3,0.333333,0.142857,5,5,1,2,0.239437,17,0,0,0,0,0,30,50,1,0,1,0,2,0,2,0,2,10,0,2,0,54,81,2,0,2,0,6,0,6,0,6,17,0,6,0,0,0,17,3,7,0,0,5,0,0,0,5,17,0,0,0,0,0,0,0,0
67,1,1040,2,0.053135,1,4,2,0.0246407,0.0401338,24,24,3,6,6,100,9,14,17,25,42,1,0.336049,165,153,12,0,0.282021,240,0,0,1,1,0,326,608,3,0,3,0,17,0,11,0,17,175,0,11,0,611,974,30,19,29,19,61,0,55,0,66,246,0,60,0,0,0,150,26,83,10,14,72,2,10,2,22,105,0,5,0,0,0,0,17,1
34,1,85,2,0,0,0,0,0,0,0,0,1,2,2,9,5,2,2,7,10,0.333333,0.22,11,5,1,2,0.22,11,2,2,0,0,1,39,52,2,0,2,0,3,0,2,0,9,16,0,8,0,39,52,2,0,2,0,3,0,2,0,9,16,0,8,0,0,0,9,1,3,0,0,3,0,0,0,1,9,0,0,0,0,0,0,0,0
36,1,89,2,0,0,0,0,0,0,0,0,1,1,1,11,5,1,1,4,9,0.666667,0.407407,22,22,4,2,0.407407,22,2,2,0,0,1,32,54,2,1,2,1,5,0,5,0,11,12,0,11,0,32,54,2,1,2,1,5,0,5,0,11,12,0,11,0,0,0,5,0,5,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0
31,1,64,2,0,0,0,0,0,0,0,0,1,2,2,7,4,2,2,3,5,0.666667,0.233333,7,6,2,1,0.233333,7,2,2,0,0,1,23,34,2,0,1,0,2,0,2,0,4,11,0,4,0,23,34,2,0,1,0,2,0,2,0,4,11,0,4,0,0,0,7,0,3,0,0,3,0,0,0,0,7,0,0,0,0,0,0,0,0
36,1,95,2,0.346154,1,4,1,0.266667,0.372093,16,16,1,3,3,11,9,1,1,9,12,0.666667,0.254237,15,8,2,1,0.254237,15,2,2,0,0,1,44,60,2,1,1,1,3,0,2,0,5,21,0,4,0,44,60,2,1,1,1,3,0,2,0,5,21,0,4,0,0,0,17,0,2,0,12,2,0,0,0,0,5,0,0,0,0,0,0,0,0
33,1,110,2,0.96,3,14,3,0.769231,0.870968,60,54,1,4,4,26,8,1,1,7,10,0.25,0.112676,8,5,1,3,0.112676,8,2,2,0,0,1,63,78,2,0,1,0,3,0,3,0,5,31,0,5,0,63,78,2,0,1,0,3,0,3,0,5,31,0,5,0,0,0,32,0,8,1,19,6,0,4,0,1,9,0,0,0,0,0,0,0,0
33,1,111,2,0.96,3,14,3,0.78481,0.870968,62,54,1,4,4,26,8,1,1,7,10,0.25,0.112676,8,5,1,3,0.112676,8,2,2,0,0,1,63,79,2,0,1,0,3,0,3,0,5,31,0,5,0,63,79,2,0,1,0,3,0,3,0,5,31,0,5,0,0,0,32,0,9,1,19,7,0,4,0,1,9,0,0,0,0,0,0,0,0
41,1,405,2,0.349522,3,20,5,0.282192,0.331897,103,77,1,5,5,72,10,2,2,20,27,0.5,0.280864,91,26,4,4,0.280864,91,2,2,0,0,1,233,365,4,0,3,0,7,0,7,0,9,130,0,9,0,233,365,4,0,3,0,7,0,7,0,9,130,0,9,0,0,0,46,4,23,10,26,11,0,7,2,2,7,0,3,0,0,1,0,4,0
30,1,79,2,0,0,0,0,0,0,0,0,1,5,5,12,6,2,2,6,8,0,0.0243902,1,0,0,3,0.0243902,1,2,2,0,0,1,40,50,3,0,2,0,2,0,2,0,4,20,0,4,0,40,50,3,0,2,0,2,0,2,0,4,20,0,4,0,0,0,10,0,6,3,0,2,0,3,0,1,7,0,0,0,0,0,0,0,0
33,1,113,2,0.177632,1,4,1,0.197531,0.238806,16,16,1,5,5,15,14,1,1,16,21,0,0.0547945,4,0,0,5,0.0547945,4,2,2,0,0,1,69,81,3,1,2,1,5,0,4,0,7,32,0,6,0,69,81,3,1,2,1,5,0,4,0,7,32,0,6,0,0,0,29,0,5,3,12,2,0,2,2,0,11,0,0,0,0,0,0,2,0
37,1,72,2,0,0,0,0,0,0,0,0,1,3,3,6,9,3,3,7,9,0.666667,0.25641,10,10,2,1,0.25641,10,2,3,0,0,2,29,36,19,3,2,0,2,0,2,0,23,11,7,16,6,29,36,19,3,2,0,2,0,2,0,23,11,7,16,6,0,0,9,2,3,0,0,3,0,0,0,2,5,0,0,1,0,0,0,3,0
57,1,199,2,0,0,0,0,0,0,0,0,2,4,4,21,14,2,6,18,23,0.666667,0.411765,56,43,2,1,0.411765,56,2,2,0,0,1,80,143,3,1,2,1,5,0,2,0,7,46,0,4,0,80,143,3,1,2,1,5,0,2,0,7,46,0,4,0,0,0,10,0,9,2,0,6,1,2,2,1,5,0,0,0,0,0,0,0,0
32,1,277,2,0.43609,4,24,8,0.333333,0.394089,82,80,9,1,1,75,2,0,0,2,12,0.181818,0.0803571,18,18,2,9,0.0803571,18,0,0,0,0,0,206,246,2,0,2,0,10,0,10,0,10,65,0,10,0,206,246,2,0,2,0,10,0,10,0,10,65,0,10,0,0,0,59,3,11,1,33,8,1,4,0,5,21,0,0,0,0,0,0,0,0
44,1,218,2,0.531825,3,17,4,0.457143,0.514706,80,70,1,4,4,27,14,1,1,27,30,0.5,0.109677,17,6,2,2,0.109677,17,1,1,0,0,1,138,175,6,2,1,0,3,0,3,0,8,80,0,7,0,138,175,6,2,1,0,3,0,3,0,8,80,0,7,0,0,0,29,4,8,3,12,5,0,3,2,0,9,0,0,0,0,4,0,3,0
33,1,68,2,0,0,0,0,0,0,0,0,2,1,1,10,8,1,1,12,16,0.2,0.142857,5,5,1,4,0.142857,5,3,3,0,0,1,30,36,2,0,1,0,4,0,4,0,12,11,0,12,0,30,36,2,0,1,0,4,0,4,0,12,11,0,12,0,0,0,12,0,5,2,0,3,1,0,0,0,11,0,0,0,0,0,0,0,0
44,1,99,2,0,0,0,0,0,0,0,0,1,3,3,13,13,1,1,15,18,0.5,0.111111,6,6,2,2,0.111111,6,1,1,0,0,1,48,56,6,2,1,0,3,0,3,0,8,17,0,7,0,48,56,6,2,1,0,3,0,3,0,8,17,0,7,0,0,0,12,1,6,2,0,4,0,1,2,1,9,0,0,0,0,0,0,0,0
28,1,59,2,0,0,0,0,0,0,0,0,2,1,1,10,8,1,1,12,16,0,0,0,0,0,5,0,0,3,3,0,0,1,27,32,2,0,1,0,4,0,4,0,12,11,0,12,0,27,32,2,0,1,0,4,0,4,0,12,11,0,12,0,0,0,12,0,5,2,0,3,1,0,0,0,11,0,0,0,0,0,0,0,0
49,1,281,2,0.128141,2,5,2,0.0944206,0.119205,22,18,1,5,5,40,17,2,6,37,42,0.5,0.233831,47,16,2,2,0.233831,47,1,1,0,0,1,154,233,6,3,1,1,5,0,3,0,10,93,0,7,0,154,233,6,3,1,1,5,0,3,0,10,93,0,7,0,0,0,27,1,15,4,7,11,0,3,2,0,11,0,0,0,0,1,0,4,0
33,1,73,2,0,0,0,0,0,0,0,0,2,1,1,10,8,2,2,7,11,0.4,0.210526,8,8,2,3,0.210526,8,3,3,1,1,1,30,41,2,0,1,0,4,0,4,0,12,11,0,12,0,30,41,2,0,1,0,4,0,4,0,12,11,0,12,0,0,0,10,0,3,0,0,3,1,0,0,0,9,0,0,0,0,0,0,0,0
27,1,100,2,0,0,0,0,0,0,0,0,6,0,0,10,2,3,0,0,10,0.142857,0.0806452,5,5,1,6,0.0769231,5,0,0,1,1,0,57,70,7,4,7,4,10,0,6,0,10,10,0,6,0,60,74,7,4,7,4,10,0,6,0,10,10,0,6,0,0,0,28,10,13,13,0,9,1,0,0,1,26,0,0,0,0,0,0,1,0
28,1,60,2,0,0,0,0,0,0,0,0,4,0,0,4,4,1,0,0,4,0.75,0.25,8,8,3,1,0.25,8,1,2,0,0,2,24,33,7,4,0,0,4,0,3,0,14,4,0,9,0,24,33,7,4,0,0,4,0,3,0,14,4,0,9,0,0,0,11,4,8,4,0,8,1,0,0,0,9,0,0,1,0,0,0,0,0
